comparison_model,participant,seed,condition,grouping,group,tier3_accuracy_delta_vs_m2,tier3_macro_f1_delta_vs_m2,node_accuracy_delta_vs_m2
A3-DualPos-Once,D,1,fault,active_tail,False,0.06896551724137934,0.09090909090909105,0.06896551724137934
A3-DualPos-Once,D,1,fault,active_tail,True,0.06060606060606055,0.10730769230769244,0.030303030303030276
A3-DualPos-Once,D,1,fault,exact_full_prefix,False,0.10000000000000009,0.09589947089947104,0.10000000000000009
A3-DualPos-Once,D,1,fault,exact_full_prefix,True,0.03125,0.06666666666666665,0.0
A3-DualPos-Once,D,1,fault,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,history_length,11-20,0.08333333333333337,0.1074074074074074,0.08333333333333337
A3-DualPos-Once,D,1,fault,history_length,21+,0.18181818181818177,0.2333333333333334,0.18181818181818177
A3-DualPos-Once,D,1,fault,history_length,3-5,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,history_length,6-10,0.06666666666666665,0.07777777777777772,0.0
A3-DualPos-Once,D,1,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,local_prefix_3,seen,0.09090909090909083,0.09859225741578692,0.06818181818181812
A3-DualPos-Once,D,1,fault,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,local_suffix_1,seen,0.06896551724137934,0.06882051282051271,0.051724137931034475
A3-DualPos-Once,D,1,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,local_suffix_2,seen,0.07692307692307698,0.07820512820512815,0.05769230769230771
A3-DualPos-Once,D,1,fault,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,stage,1,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,stage,2,0.08695652173913049,0.17205128205128206,0.06521739130434778
A3-DualPos-Once,D,1,fault,stage,3,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,tail_reason,active_incomplete_atomic_prefix,0.06060606060606055,0.10730769230769244,0.030303030303030276
A3-DualPos-Once,D,1,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,D,1,fault,tail_reason,repeated_node_fallback,0.2222222222222222,0.25,0.2222222222222222
A3-DualPos-Once,D,1,normal,active_tail,False,-0.02752293577981646,0.005967365967366134,-0.02752293577981646
A3-DualPos-Once,D,1,normal,active_tail,True,0.027491408934707917,0.03406224621919718,-0.0068728522336769515
A3-DualPos-Once,D,1,normal,exact_full_prefix,False,0.019736842105263053,0.014846353808203316,0.006578947368421018
A3-DualPos-Once,D,1,normal,exact_full_prefix,True,0.008064516129032251,0.008900589614991072,-0.024193548387096753
A3-DualPos-Once,D,1,normal,history_length,0,-0.1428571428571428,0.014535809018567658,-0.1428571428571428
A3-DualPos-Once,D,1,normal,history_length,1-2,0.023809523809523836,0.004608294930875556,0.023809523809523836
A3-DualPos-Once,D,1,normal,history_length,11-20,-0.007518796992481147,-0.008819091377407884,-0.022556390977443552
A3-DualPos-Once,D,1,normal,history_length,21+,0.05555555555555547,0.06333333333333324,0.05555555555555547
A3-DualPos-Once,D,1,normal,history_length,3-5,-0.11111111111111105,-0.1306102094881899,-0.11111111111111105
A3-DualPos-Once,D,1,normal,history_length,6-10,0.12380952380952381,0.041452413781683406,0.04761904761904767
A3-DualPos-Once,D,1,normal,local_prefix_3,insufficient,-0.031746031746031744,0.0016048220720078499,-0.031746031746031744
A3-DualPos-Once,D,1,normal,local_prefix_3,seen,0.010135135135135087,-0.01401645486599079,-0.023648648648648685
A3-DualPos-Once,D,1,normal,local_prefix_3,unseen,0.09756097560975618,0.1316666666666667,0.09756097560975618
A3-DualPos-Once,D,1,normal,local_suffix_1,insufficient,-0.1428571428571428,0.014535809018567658,-0.1428571428571428
A3-DualPos-Once,D,1,normal,local_suffix_1,seen,0.02110817941952503,0.019336508388970275,-0.00527704485488123
A3-DualPos-Once,D,1,normal,local_suffix_2,insufficient,-0.0714285714285714,0.0019420234937476133,-0.0714285714285714
A3-DualPos-Once,D,1,normal,local_suffix_2,seen,0.017751479289940808,-0.0035966516409640104,-0.011834319526627168
A3-DualPos-Once,D,1,normal,local_suffix_2,unseen,0.09999999999999998,0.09444444444444444,0.09999999999999998
A3-DualPos-Once,D,1,normal,stage,1,-0.018181818181818077,-0.0018365472910928382,-0.018181818181818077
A3-DualPos-Once,D,1,normal,stage,2,0.013605442176870763,0.010129012841542218,-0.020408163265306145
A3-DualPos-Once,D,1,normal,stage,3,0.039215686274509776,0.0553280053280053,0.039215686274509776
A3-DualPos-Once,D,1,normal,tail_reason,active_incomplete_atomic_prefix,0.027491408934707917,0.03406224621919718,-0.0068728522336769515
A3-DualPos-Once,D,1,normal,tail_reason,atomic_sequence_complete,-0.04761904761904756,-0.040000000000000036,-0.04761904761904756
A3-DualPos-Once,D,1,normal,tail_reason,empty_history,-0.1428571428571428,0.014535809018567658,-0.1428571428571428
A3-DualPos-Once,D,1,normal,tail_reason,latest_node_not_atomic,0.01666666666666672,0.03589065255731916,0.01666666666666672
A3-DualPos-Once,D,1,normal,tail_reason,repeated_node_fallback,0.0,0.0,0.0
A3-DualPos-Once,D,2,all,active_tail,False,0.0,0.00873015873015881,0.0
A3-DualPos-Once,D,2,all,active_tail,True,-0.043209876543209846,-0.05912561266117755,-0.03703703703703698
A3-DualPos-Once,D,2,all,exact_full_prefix,False,-0.0219780219780219,-0.01878771880709529,-0.01098901098901095
A3-DualPos-Once,D,2,all,exact_full_prefix,True,-0.0357142857142857,-0.05221026851032651,-0.0357142857142857
A3-DualPos-Once,D,2,all,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,D,2,all,history_length,1-2,-0.040000000000000036,-0.007936507936507908,-0.040000000000000036
A3-DualPos-Once,D,2,all,history_length,11-20,-0.06206896551724139,-0.0028557835079574545,-0.05517241379310345
A3-DualPos-Once,D,2,all,history_length,21+,-0.06382978723404253,-0.05051020408163265,-0.042553191489361764
A3-DualPos-Once,D,2,all,history_length,3-5,-0.013333333333333308,-0.012951218098276707,-0.013333333333333308
A3-DualPos-Once,D,2,all,history_length,6-10,0.008333333333333415,0.0008125896863870885,0.008333333333333415
A3-DualPos-Once,D,2,all,local_prefix_3,insufficient,-0.026666666666666727,-0.005555555555555536,-0.026666666666666727
A3-DualPos-Once,D,2,all,local_prefix_3,seen,-0.032352941176470584,0.03063625850070839,-0.026470588235294135
A3-DualPos-Once,D,2,all,local_prefix_3,unseen,-0.02127659574468077,-0.008333333333333193,-0.02127659574468077
A3-DualPos-Once,D,2,all,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,2,all,local_suffix_1,seen,-0.03203661327231122,-0.014189714257290542,-0.027459954233409634
A3-DualPos-Once,D,2,all,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,2,all,local_suffix_2,seen,-0.03589743589743588,-0.013616947365738152,-0.03076923076923077
A3-DualPos-Once,D,2,all,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,2,all,stage,1,-0.015151515151515138,-0.018732782369145995,-0.015151515151515138
A3-DualPos-Once,D,2,all,stage,2,-0.04705882352941182,-0.08236405198530306,-0.04117647058823526
A3-DualPos-Once,D,2,all,stage,3,0.0535714285714286,0.05888888888888877,0.0535714285714286
A3-DualPos-Once,D,2,all,tail_reason,active_incomplete_atomic_prefix,-0.043209876543209846,-0.05912561266117755,-0.03703703703703698
A3-DualPos-Once,D,2,all,tail_reason,atomic_sequence_complete,-0.04166666666666663,-0.09090909090909094,-0.04166666666666663
A3-DualPos-Once,D,2,all,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,D,2,all,tail_reason,latest_node_not_atomic,0.01449275362318836,0.023456790123456916,0.01449275362318836
A3-DualPos-Once,D,2,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,D,2,all,tail_reason,repeated_node_fallback,0.0,0.022222222222222254,0.0
A3-DualPos-Once,D,2,fault,active_tail,False,-0.03448275862068961,-0.045454545454545414,-0.03448275862068961
A3-DualPos-Once,D,2,fault,active_tail,True,0.0,0.004169164169164019,0.030303030303030276
A3-DualPos-Once,D,2,fault,exact_full_prefix,False,-0.03333333333333344,-0.041446208112874805,0.0
A3-DualPos-Once,D,2,fault,exact_full_prefix,True,0.0,0.024276377217553824,0.0
A3-DualPos-Once,D,2,fault,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,history_length,11-20,0.0,-0.05185185185185193,0.0
A3-DualPos-Once,D,2,fault,history_length,21+,-0.09090909090909083,-0.125,0.0
A3-DualPos-Once,D,2,fault,history_length,3-5,-0.08333333333333337,-0.025000000000000022,-0.08333333333333337
A3-DualPos-Once,D,2,fault,history_length,6-10,0.06666666666666665,0.0888888888888889,0.06666666666666665
A3-DualPos-Once,D,2,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,local_prefix_3,seen,-0.022727272727272707,-0.015610533257592096,0.0
A3-DualPos-Once,D,2,fault,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,local_suffix_1,seen,-0.01724137931034475,-0.009392940392940474,0.0
A3-DualPos-Once,D,2,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,local_suffix_2,seen,-0.019230769230769273,-0.01067379590106865,0.0
A3-DualPos-Once,D,2,fault,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,stage,1,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,stage,2,-0.021739130434782705,-0.023482350982350964,0.0
A3-DualPos-Once,D,2,fault,stage,3,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,tail_reason,active_incomplete_atomic_prefix,0.0,0.004169164169164019,0.030303030303030276
A3-DualPos-Once,D,2,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,D,2,fault,tail_reason,repeated_node_fallback,-0.11111111111111105,-0.125,-0.11111111111111105
A3-DualPos-Once,D,2,normal,active_tail,False,0.00917431192660556,0.060555555555555696,0.00917431192660556
A3-DualPos-Once,D,2,normal,active_tail,True,-0.04810996563573877,-0.052108928450781966,-0.044673539518900296
A3-DualPos-Once,D,2,normal,exact_full_prefix,False,-0.019736842105263164,-0.019554660950541813,-0.013157894736842146
A3-DualPos-Once,D,2,normal,exact_full_prefix,True,-0.040322580645161255,-0.050707683633596345,-0.040322580645161255
A3-DualPos-Once,D,2,normal,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,D,2,normal,history_length,1-2,-0.04761904761904767,-0.00952380952380949,-0.04761904761904767
A3-DualPos-Once,D,2,normal,history_length,11-20,-0.06766917293233077,-0.003423403287533766,-0.06015037593984962
A3-DualPos-Once,D,2,normal,history_length,21+,-0.05555555555555547,0.045396825396825435,-0.05555555555555547
A3-DualPos-Once,D,2,normal,history_length,3-5,0.0,-0.01376955034213112,0.0
A3-DualPos-Once,D,2,normal,history_length,6-10,0.0,-0.004212190756609613,0.0
A3-DualPos-Once,D,2,normal,local_prefix_3,insufficient,-0.031746031746031744,-0.00666666666666671,-0.031746031746031744
A3-DualPos-Once,D,2,normal,local_prefix_3,seen,-0.03378378378378377,0.02559490262650088,-0.030405405405405372
A3-DualPos-Once,D,2,normal,local_prefix_3,unseen,-0.024390243902439046,-0.00694444444444442,-0.024390243902439046
A3-DualPos-Once,D,2,normal,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,2,normal,local_suffix_1,seen,-0.03430079155672816,-0.012082778774523684,-0.0316622691292876
A3-DualPos-Once,D,2,normal,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,2,normal,local_suffix_2,seen,-0.038461538461538436,-0.008623066443843919,-0.035502958579881616
A3-DualPos-Once,D,2,normal,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,2,normal,stage,1,-0.018181818181818188,-0.020707070707070674,-0.018181818181818188
A3-DualPos-Once,D,2,normal,stage,2,-0.05102040816326525,-0.08202732127173107,-0.04761904761904756
A3-DualPos-Once,D,2,normal,stage,3,0.05882352941176472,0.06297979797979802,0.05882352941176472
A3-DualPos-Once,D,2,normal,tail_reason,active_incomplete_atomic_prefix,-0.04810996563573877,-0.052108928450781966,-0.044673539518900296
A3-DualPos-Once,D,2,normal,tail_reason,atomic_sequence_complete,-0.04761904761904756,-0.09999999999999998,-0.04761904761904756
A3-DualPos-Once,D,2,normal,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,D,2,normal,tail_reason,latest_node_not_atomic,0.016666666666666607,0.06018518518518523,0.016666666666666607
A3-DualPos-Once,D,2,normal,tail_reason,repeated_node_fallback,0.1428571428571429,0.19047619047619058,0.1428571428571429
A3-DualPos-Once,D,42,all,active_tail,False,-0.007246376811594124,-0.062441526727241015,-0.007246376811594124
A3-DualPos-Once,D,42,all,active_tail,True,0.1049382716049383,0.08091274765029077,0.12345679012345678
A3-DualPos-Once,D,42,all,exact_full_prefix,False,0.05494505494505486,0.03695234041043116,0.06043956043956045
A3-DualPos-Once,D,42,all,exact_full_prefix,True,0.08214285714285718,0.04921170887265791,0.09999999999999998
A3-DualPos-Once,D,42,all,history_length,0,-0.040000000000000036,-0.006386554621848783,-0.040000000000000036
A3-DualPos-Once,D,42,all,history_length,1-2,0.07999999999999996,0.032653061224489854,0.07999999999999996
A3-DualPos-Once,D,42,all,history_length,11-20,0.06896551724137934,0.057956406451335596,0.06896551724137934
A3-DualPos-Once,D,42,all,history_length,21+,-0.04255319148936165,-0.04948979591836733,-0.02127659574468077
A3-DualPos-Once,D,42,all,history_length,3-5,0.039999999999999925,0.025297798577150976,0.039999999999999925
A3-DualPos-Once,D,42,all,history_length,6-10,0.15833333333333333,0.08331049728242534,0.19999999999999996
A3-DualPos-Once,D,42,all,local_prefix_3,insufficient,0.040000000000000036,0.019663865546218684,0.040000000000000036
A3-DualPos-Once,D,42,all,local_prefix_3,seen,0.08235294117647063,0.026705519988090676,0.09999999999999998
A3-DualPos-Once,D,42,all,local_prefix_3,unseen,0.042553191489361764,0.05999999999999994,0.042553191489361764
A3-DualPos-Once,D,42,all,local_suffix_1,insufficient,-0.040000000000000036,-0.006386554621848783,-0.040000000000000036
A3-DualPos-Once,D,42,all,local_suffix_1,seen,0.0778032036613272,0.04024339258930265,0.09153318077803196
A3-DualPos-Once,D,42,all,local_suffix_2,insufficient,-0.020000000000000018,-0.003991596638655448,-0.020000000000000018
A3-DualPos-Once,D,42,all,local_suffix_2,seen,0.0871794871794872,0.04334477149713334,0.10256410256410253
A3-DualPos-Once,D,42,all,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,42,all,stage,1,0.045454545454545414,0.029476584022038677,0.045454545454545414
A3-DualPos-Once,D,42,all,stage,2,0.0911764705882353,0.08611771008814495,0.10882352941176476
A3-DualPos-Once,D,42,all,stage,3,-0.017857142857142794,-0.010281385281385225,-0.017857142857142794
A3-DualPos-Once,D,42,all,tail_reason,active_incomplete_atomic_prefix,0.1049382716049383,0.08091274765029077,0.12345679012345678
A3-DualPos-Once,D,42,all,tail_reason,atomic_sequence_complete,0.04166666666666674,0.07575757575757569,0.04166666666666674
A3-DualPos-Once,D,42,all,tail_reason,empty_history,-0.040000000000000036,-0.006386554621848783,-0.040000000000000036
A3-DualPos-Once,D,42,all,tail_reason,latest_node_not_atomic,0.01449275362318836,0.01851851851851838,0.01449275362318836
A3-DualPos-Once,D,42,all,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,D,42,all,tail_reason,repeated_node_fallback,-0.125,-0.1466666666666666,-0.125
A3-DualPos-Once,D,42,fault,active_tail,False,-0.03448275862068961,-0.054545454545454564,-0.03448275862068961
A3-DualPos-Once,D,42,fault,active_tail,True,0.06060606060606066,0.05277777777777781,0.06060606060606066
A3-DualPos-Once,D,42,fault,exact_full_prefix,False,0.0,-0.0018518518518518823,0.0
A3-DualPos-Once,D,42,fault,exact_full_prefix,True,0.03125,0.03921568627450989,0.03125
A3-DualPos-Once,D,42,fault,history_length,0,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,history_length,1-2,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,history_length,11-20,0.08333333333333337,0.051851851851851816,0.08333333333333337
A3-DualPos-Once,D,42,fault,history_length,21+,-0.09090909090909083,-0.06666666666666665,-0.09090909090909083
A3-DualPos-Once,D,42,fault,history_length,3-5,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,history_length,6-10,0.06666666666666676,0.08888888888888902,0.06666666666666676
A3-DualPos-Once,D,42,fault,local_prefix_3,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,local_prefix_3,seen,0.022727272727272707,0.011560988031576125,0.022727272727272707
A3-DualPos-Once,D,42,fault,local_prefix_3,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,local_suffix_1,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,local_suffix_1,seen,0.017241379310344862,0.007861471861471903,0.017241379310344862
A3-DualPos-Once,D,42,fault,local_suffix_2,insufficient,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,local_suffix_2,seen,0.019230769230769162,0.00893349075167238,0.019230769230769162
A3-DualPos-Once,D,42,fault,local_suffix_2,unseen,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,stage,1,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,stage,2,0.021739130434782594,0.01965367965367959,0.021739130434782594
A3-DualPos-Once,D,42,fault,stage,3,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,tail_reason,active_incomplete_atomic_prefix,0.06060606060606066,0.05277777777777781,0.06060606060606066
A3-DualPos-Once,D,42,fault,tail_reason,atomic_sequence_complete,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,tail_reason,empty_history,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,tail_reason,latest_node_not_atomic,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,tail_reason,observed_atomic_nodes_not_prefix,0.0,0.0,0.0
A3-DualPos-Once,D,42,fault,tail_reason,repeated_node_fallback,-0.11111111111111105,-0.1499999999999999,-0.11111111111111105
A3-DualPos-Once,D,42,normal,active_tail,False,0.0,-0.02251092001091992,0.0
A3-DualPos-Once,D,42,normal,active_tail,True,0.10996563573883167,0.08629918558593619,0.13058419243986252
A3-DualPos-Once,D,42,normal,exact_full_prefix,False,0.06578947368421062,0.04783191718675606,0.07236842105263164
A3-DualPos-Once,D,42,normal,exact_full_prefix,True,0.08870967741935487,0.058113992699582284,0.1088709677419355
A3-DualPos-Once,D,42,normal,history_length,0,-0.04761904761904756,-0.007881773399014858,-0.04761904761904756
A3-DualPos-Once,D,42,normal,history_length,1-2,0.09523809523809523,0.04334975369458127,0.09523809523809523
A3-DualPos-Once,D,42,normal,history_length,11-20,0.06766917293233077,0.06157032509973681,0.06766917293233077
A3-DualPos-Once,D,42,normal,history_length,21+,-0.02777777777777779,-0.01595238095238083,0.0
A3-DualPos-Once,D,42,normal,history_length,3-5,0.04761904761904767,0.01447697358513289,0.04761904761904767
A3-DualPos-Once,D,42,normal,history_length,6-10,0.17142857142857137,0.10209879888261841,0.21904761904761905
A3-DualPos-Once,D,42,normal,local_prefix_3,insufficient,0.04761904761904767,0.026403940886699617,0.04761904761904767
A3-DualPos-Once,D,42,normal,local_prefix_3,seen,0.09121621621621623,0.039842686235625036,0.1114864864864864
A3-DualPos-Once,D,42,normal,local_prefix_3,unseen,0.04878048780487809,0.06000000000000005,0.04878048780487809
A3-DualPos-Once,D,42,normal,local_suffix_1,insufficient,-0.04761904761904756,-0.007881773399014858,-0.04761904761904756
